zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
Al,B,53,81,2,81,8,22,26,81,65,0,2,3,6,27,3,1,7,16,0,0,0,2,0,0,0,0,0,0,0,7
Al,C,50,2,53,53,4,14,8,53,15,4,5,3,0,13,0,1,2,2,1,1,1,0,0,0,0,5,4,0,1,5
Al,O,829,81,53,1083,125,263,206,1083,571,192,152,54,131,368,25,35,91,184,7,45,24,55,4,0,8,40,29,1,21,70
Al,F,82,8,4,125,142,53,31,142,49,32,20,3,16,60,0,2,7,14,0,4,0,4,0,0,0,8,4,0,5,12
Al,Na,188,22,14,263,53,272,68,272,178,48,40,22,32,101,6,5,19,52,0,1,1,9,0,0,0,7,1,0,1,1
Al,Mg,151,26,8,206,31,68,209,209,130,28,16,6,22,88,10,6,16,33,0,1,1,4,0,0,1,6,0,0,1,10
Al,Al,829,81,53,1083,142,272,209,1110,571,192,152,54,132,377,25,35,91,190,10,49,24,55,4,0,8,42,31,1,21,70
Al,Si,410,65,15,571,49,178,130,571,571,7,31,31,93,261,17,14,50,110,0,9,4,3,1,0,2,22,12,0,0,52
Al,P,171,0,4,192,32,48,28,192,7,192,10,0,14,44,1,4,36,44,0,6,4,1,0,0,0,12,5,1,13,6
Al,S,136,2,5,152,20,40,16,152,31,10,152,16,20,38,0,1,4,15,2,15,7,7,0,0,2,2,8,0,4,5
Al,Cl,33,3,3,54,3,22,6,54,31,0,16,54,11,23,1,0,0,3,0,5,0,0,1,0,1,3,4,0,0,0
Al,K,82,6,0,131,16,32,22,132,93,14,20,11,132,40,3,1,7,24,0,4,3,7,0,0,0,1,0,0,0,0
Al,Ca,273,27,13,368,60,101,88,377,261,44,38,23,40,377,11,9,24,91,0,6,1,10,0,0,2,8,8,0,0,42
Al,Ti,10,3,0,25,0,6,10,25,17,1,0,1,3,11,25,0,0,8,0,0,0,0,0,0,0,1,0,0,0,2
Al,V,31,1,1,35,2,5,6,35,14,4,1,0,1,9,0,35,4,2,1,2,2,0,0,0,0,1,1,0,2,3
Al,Mn,74,7,2,91,7,19,16,91,50,36,4,0,7,24,0,4,91,18,0,0,2,1,0,0,1,1,2,0,0,13
Al,Fe,138,16,2,184,14,52,33,190,110,44,15,3,24,91,8,2,18,190,3,3,2,0,0,0,1,6,5,0,1,21
Al,Ni,6,0,1,7,0,0,0,10,0,0,2,0,0,0,0,1,0,3,10,0,0,0,0,0,0,0,0,0,0,0
Al,Cu,39,0,1,45,4,1,1,49,9,6,15,5,4,6,0,2,0,3,0,49,0,14,1,0,3,0,5,0,0,0
Al,Zn,23,0,1,24,0,1,1,24,4,4,7,0,3,1,0,2,2,2,0,0,24,1,0,0,1,0,0,0,0,0
Al,As,43,2,0,55,4,9,4,55,3,1,7,0,7,10,0,0,1,0,0,14,1,55,0,0,0,3,4,0,3,3
Al,Se,4,0,0,4,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
Al,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al,Sb,5,0,0,8,0,0,1,8,2,0,2,1,0,2,0,0,1,1,0,3,1,0,0,0,8,0,1,0,0,0
Al,Ba,34,0,5,40,8,7,6,42,22,12,2,3,1,8,1,1,1,6,0,0,0,3,0,0,0,42,0,0,0,0
Al,Pb,27,0,4,29,4,1,0,31,12,5,8,4,0,8,0,1,2,5,0,5,0,4,0,0,1,0,31,0,1,0
Al,Bi,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Al,U,21,0,1,21,5,1,1,21,0,13,4,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,1,0,21,1
Al,REE,60,7,5,70,12,1,10,70,52,6,5,0,0,42,2,3,13,21,0,0,0,3,0,0,0,0,0,0,1,70
Si,H,1036,75,46,1034,62,361,166,410,1036,15,36,35,162,431,118,28,189,215,7,29,32,17,1,0,2,76,33,1,20,101
Si,B,75,124,4,123,20,41,29,65,124,3,1,5,8,47,8,4,14,25,0,0,0,3,0,0,0,14,3,0,0,17
Si,C,46,4,63,62,6,21,4,15,63,4,5,5,3,30,4,2,6,9,0,2,0,0,0,0,0,8,8,0,2,16
Si,O,1034,123,62,1619,178,545,266,571,1619,36,60,72,254,664,212,44,260,335,8,39,47,24,1,0,8,133,50,3,22,179
Si,F,62,20,6,178,185,96,41,49,185,14,5,2,38,96,45,2,18,34,0,0,1,2,0,0,0,24,2,0,0,34
Si,Na,361,41,21,545,96,548,89,178,548,17,27,33,97,190,134,9,85,114,0,2,11,2,0,0,0,43,0,0,1,48
Si,Mg,166,29,4,266,41,89,266,130,266,2,1,4,44,102,17,8,25,51,0,2,1,4,0,0,1,7,4,0,2,18
Si,Al,410,65,15,571,49,178,130,571,571,7,31,31,93,261,17,14,50,110,0,9,4,3,1,0,2,22,12,0,0,52
Si,Si,1036,124,63,1619,185,548,266,571,1647,37,60,72,258,664,218,44,262,344,10,39,47,24,1,0,8,133,50,3,22,179
Si,P,15,3,4,36,14,17,2,7,37,37,1,0,2,22,13,0,6,5,0,0,0,0,0,0,0,10,0,0,0,7
Si,S,36,1,5,60,5,27,1,31,60,1,60,11,9,37,1,0,3,3,0,5,4,1,0,0,0,6,7,0,0,1
Si,Cl,35,5,5,72,2,33,4,31,72,0,11,72,11,41,6,1,10,22,0,2,0,2,0,0,0,13,9,0,0,1
Si,K,162,8,3,254,38,97,44,93,258,2,9,11,258,83,43,3,31,52,0,3,9,0,0,0,0,10,0,0,3,8
Si,Ca,431,47,30,664,96,190,102,261,664,22,37,41,83,664,67,17,81,147,0,10,10,5,0,0,1,23,15,0,7,79
Si,Ti,118,8,4,212,45,134,17,17,218,13,1,6,43,67,218,1,29,50,0,1,7,1,0,0,0,51,0,0,0,32
Si,V,28,4,2,44,2,9,8,14,44,0,0,1,3,17,1,44,12,3,0,0,1,1,0,0,0,9,0,0,0,4
Si,Mn,189,14,6,260,18,85,25,50,262,6,3,10,31,81,29,12,262,35,0,3,11,17,0,0,6,18,8,0,0,27
Si,Fe,215,25,9,335,34,114,51,110,344,5,3,22,52,147,50,3,35,344,0,2,3,5,0,0,2,29,10,1,0,49
Si,Ni,7,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Si,Cu,29,0,2,39,0,2,2,9,39,0,5,2,3,10,1,0,3,2,0,39,1,2,0,0,0,3,7,0,1,1
Si,Zn,32,0,0,47,1,11,1,4,47,0,4,0,9,10,7,1,11,3,0,1,47,4,0,0,1,3,5,0,0,4
Si,As,17,3,0,24,2,2,4,3,24,0,1,2,0,5,1,1,17,5,0,2,4,24,0,0,1,0,2,0,0,4
Si,Se,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Si,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Si,Sb,2,0,0,8,0,0,1,2,8,0,0,0,0,1,0,0,6,2,0,0,1,1,0,0,8,0,0,0,0,0
Si,Ba,76,14,8,133,24,43,7,22,133,10,6,13,10,23,51,9,18,29,0,3,3,0,0,0,0,133,1,0,1,11
Si,Pb,33,3,8,50,2,0,4,12,50,0,7,9,0,15,0,0,8,10,0,7,5,2,0,0,0,1,50,0,2,0
Si,Bi,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
Si,U,20,0,2,22,0,1,2,0,22,0,0,0,3,7,0,0,0,0,0,1,0,0,0,0,0,1,2,0,22,3
Si,REE,101,17,16,179,34,48,18,52,179,7,1,1,8,79,32,4,27,49,0,1,4,4,0,0,0,11,0,0,3,179
P,H,530,3,17,530,32,90,86,171,15,530,21,1,34,135,10,14,101,179,2,40,45,9,0,0,0,32,27,11,51,24
P,B,3,7,0,7,4,0,3,0,3,7,0,0,0,3,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2
P,C,17,0,25,25,4,12,8,4,4,25,2,0,1,7,0,2,3,2,0,1,1,0,0,0,0,3,0,0,0,5
P,O,530,7,25,700,76,156,108,192,36,700,23,10,38,199,16,15,129,227,9,44,46,10,0,0,0,46,33,12,52,44
P,F,32,4,4,76,76,32,10,32,14,76,1,1,2,32,8,2,8,8,0,3,0,0,0,0,0,14,2,0,1,7
P,Na,90,0,12,156,32,156,33,48,17,156,1,2,10,51,10,1,33,50,0,4,0,3,0,0,0,12,1,0,2,13
P,Mg,86,3,8,108,10,33,108,28,2,108,1,0,7,33,2,3,18,19,0,2,4,0,0,0,0,5,0,0,2,2
P,Al,171,0,4,192,32,48,28,192,7,192,10,0,14,44,1,4,36,44,0,6,4,1,0,0,0,12,5,1,13,6
P,Si,15,3,4,36,14,17,2,7,37,37,1,0,2,22,13,0,6,5,0,0,0,0,0,0,0,10,0,0,0,7
P,P,530,7,25,700,76,156,108,192,37,722,23,10,38,199,19,16,129,235,20,44,46,10,0,0,0,46,33,12,52,44
P,S,21,0,2,23,1,1,1,10,1,23,23,0,0,2,0,0,0,7,0,4,1,0,0,0,0,0,3,0,2,1
P,Cl,1,0,0,10,1,2,0,0,0,10,0,10,0,5,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,1
P,K,34,0,1,38,2,10,7,14,2,38,0,0,38,8,2,2,6,14,0,0,0,0,0,0,0,0,0,0,3,0
P,Ca,135,3,7,199,32,51,33,44,22,199,2,5,8,199,4,2,35,64,5,7,10,3,0,0,0,12,3,1,8,8
P,Ti,10,1,0,16,8,10,2,1,13,19,0,0,2,4,19,0,4,3,0,0,0,0,0,0,0,5,0,0,0,1
P,V,14,1,2,15,2,1,3,4,0,16,0,0,2,2,0,16,0,1,1,1,0,0,0,0,0,3,2,0,0,0
P,Mn,101,1,3,129,8,33,18,36,6,129,0,2,6,35,4,0,129,56,0,0,10,1,0,0,0,5,1,0,2,2
P,Fe,179,2,2,227,8,50,19,44,5,235,7,1,14,64,3,1,56,235,3,6,17,2,0,0,0,8,9,3,5,4
P,Ni,2,0,0,9,0,0,0,0,0,20,0,0,0,5,0,1,0,3,20,0,0,0,0,0,0,0,0,0,0,0
P,Cu,40,0,1,44,3,4,2,6,0,44,4,2,0,7,0,1,0,6,0,44,6,4,0,0,0,0,5,2,3,3
P,Zn,45,0,1,46,0,0,4,4,0,46,1,0,0,10,0,0,10,17,0,6,46,3,0,0,0,0,5,0,0,0
P,As,9,0,0,10,0,3,0,1,0,10,0,0,0,3,0,0,1,2,0,4,3,10,0,0,0,0,3,1,2,0
P,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,Sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P,Ba,32,1,3,46,14,12,5,12,10,46,0,2,0,12,5,3,5,8,0,0,0,0,0,0,0,46,0,0,3,2
P,Pb,27,0,0,33,2,1,0,5,0,33,3,2,0,3,0,2,1,9,0,5,5,3,0,0,0,0,33,1,7,0
P,Bi,11,0,0,12,0,0,0,1,0,12,0,0,0,1,0,0,0,3,0,2,0,1,0,0,0,0,1,12,3,0
P,U,51,0,0,52,1,2,2,13,0,52,2,0,3,8,0,0,2,5,0,3,0,2,0,0,0,3,7,3,52,2
P,REE,24,2,5,44,7,13,2,6,7,44,1,1,0,8,1,0,2,4,0,3,0,0,0,0,0,2,0,0,2,44
S,H,538,8,30,538,24,103,61,136,36,21,538,29,55,85,2,12,24,122,15,88,48,21,4,1,10,5,55,4,61,12
S,B,8,8,0,8,0,2,1,2,1,0,8,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S,C,30,0,38,38,3,13,7,5,5,2,38,5,1,9,0,0,4,4,0,4,2,1,0,0,0,1,8,0,2,6
S,O,538,8,38,674,37,155,72,152,60,23,674,57,95,111,3,14,28,136,15,116,55,23,5,2,20,10,77,11,61,14
S,F,24,0,3,37,37,13,7,20,5,1,37,8,6,17,0,0,1,0,0,0,0,0,0,0,0,1,3,0,3,5
S,Na,103,2,13,155,13,157,17,40,27,1,157,28,32,34,2,1,4,17,1,13,4,1,0,0,2,2,1,3,21,5
S,Mg,61,1,7,72,7,17,73,16,1,1,73,6,14,7,0,1,3,14,0,4,3,0,0,0,0,0,1,0,6,0
S,Al,136,2,5,152,20,40,16,152,31,10,152,16,20,38,0,1,4,15,2,15,7,7,0,0,2,2,8,0,4,5
S,Si,36,1,5,60,5,27,1,31,60,1,60,11,9,37,1,0,3,3,0,5,4,1,0,0,0,6,7,0,0,1
S,P,21,0,2,23,1,1,1,10,1,23,23,0,0,2,0,0,0,7,0,4,1,0,0,0,0,0,3,0,2,1
S,S,538,8,38,674,37,157,73,152,60,23,1282,75,103,113,5,23,51,236,52,322,74,184,9,159,183,12,264,119,61,14
S,Cl,29,1,5,57,8,28,6,16,11,0,75,75,14,12,0,0,2,10,0,12,4,3,0,3,6,1,19,4,1,2
S,K,55,0,1,95,6,32,14,20,9,0,103,14,103,18,1,3,2,26,1,18,3,2,0,0,2,0,2,1,9,0
S,Ca,85,6,9,111,17,34,7,38,37,2,113,12,18,113,1,0,4,5,0,10,2,1,1,0,2,4,2,0,2,4
S,Ti,2,0,0,3,0,2,0,0,1,0,5,0,1,1,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
S,V,12,0,0,14,0,1,1,1,0,0,23,0,3,0,0,23,0,1,0,5,0,1,0,0,2,0,1,0,2,0
S,Mn,24,0,4,28,1,4,3,4,3,0,51,2,2,4,0,0,51,2,0,3,3,7,0,8,12,1,11,1,2,0
S,Fe,122,1,4,136,0,17,14,15,3,7,236,10,26,5,2,1,2,236,8,47,9,19,0,17,15,3,15,4,6,0
S,Ni,15,0,0,15,0,1,0,2,0,0,52,0,1,0,0,0,0,8,52,7,0,6,0,0,7,0,2,6,1,0
S,Cu,88,0,4,116,0,13,4,15,5,4,322,12,18,10,0,5,3,47,7,322,18,49,6,37,44,1,75,44,2,1
S,Zn,48,0,2,55,0,4,3,7,4,1,74,4,3,2,0,0,3,9,0,18,74,6,0,7,4,0,10,0,2,0
S,As,21,0,1,23,0,1,0,7,1,0,184,3,2,1,0,1,7,19,6,49,6,184,0,51,45,1,63,3,0,0
S,Se,4,0,0,5,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,6,0,0,9,2,1,0,6,2,0,0
S,Ag,1,0,0,2,0,0,0,0,0,0,159,3,0,0,0,0,8,17,0,37,7,51,2,159,66,0,63,30,0,0
S,Sb,10,0,0,20,0,2,0,2,0,0,183,6,2,2,0,2,12,15,7,44,4,45,1,66,183,0,90,12,0,0
S,Ba,5,0,1,10,1,2,0,2,6,0,12,1,0,4,1,0,1,3,0,1,0,1,0,0,0,12,0,0,0,1
S,Pb,55,0,8,77,3,1,1,8,7,3,264,19,2,2,0,1,11,15,2,75,10,63,6,63,90,0,264,65,0,0
S,Bi,4,0,0,11,0,3,0,0,0,0,119,4,1,0,0,0,1,4,6,44,0,3,2,30,12,0,65,119,0,0
S,U,61,0,2,61,3,21,6,4,0,2,61,1,9,2,0,2,2,6,1,2,2,0,0,0,0,0,0,0,61,2
S,REE,12,0,6,14,5,5,0,5,1,1,14,2,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,14
Cl,H,212,24,19,206,8,38,28,33,35,1,29,212,25,53,2,3,17,31,5,61,9,14,3,2,3,9,40,1,2,3
Cl,B,24,33,1,33,1,3,6,3,5,0,1,33,4,14,1,1,3,4,0,1,1,0,0,0,0,3,3,0,0,0
Cl,C,19,1,28,28,2,8,4,3,5,0,5,28,2,7,0,0,2,1,0,6,0,0,0,0,0,3,7,0,0,3
Cl,O,206,33,28,353,19,76,37,54,72,10,57,353,45,87,7,13,23,48,5,94,13,37,16,3,8,17,84,5,2,5
Cl,F,8,1,2,19,24,11,1,3,2,1,8,24,2,6,1,0,0,0,0,4,0,3,0,1,0,3,8,0,0,3
Cl,Na,38,3,8,76,11,79,7,22,33,2,28,79,14,33,4,1,6,18,0,12,1,11,1,0,0,2,2,1,1,3
Cl,Mg,28,6,4,37,1,7,38,6,4,0,6,38,6,9,0,0,1,2,0,5,0,3,0,0,0,0,2,0,0,1
Cl,Al,33,3,3,54,3,22,6,54,31,0,16,54,11,23,1,0,0,3,0,5,0,0,1,0,1,3,4,0,0,0
Cl,Si,35,5,5,72,2,33,4,31,72,0,11,72,11,41,6,1,10,22,0,2,0,2,0,0,0,13,9,0,0,1
Cl,P,1,0,0,10,1,2,0,0,0,10,0,10,0,5,0,0,2,1,0,2,0,0,0,0,0,2,2,0,0,1
Cl,S,29,1,5,57,8,28,6,16,11,0,75,75,14,12,0,0,2,10,0,12,4,3,0,3,6,1,19,4,1,2
Cl,Cl,212,33,28,353,24,79,38,54,72,10,75,409,58,89,7,13,26,55,5,98,15,40,16,8,11,18,101,9,2,5
Cl,K,25,4,2,45,2,14,6,11,11,0,14,58,58,12,1,2,3,12,0,16,6,3,3,1,0,0,4,1,0,0
Cl,Ca,53,14,7,87,6,33,9,23,41,5,12,89,12,89,3,0,6,16,0,9,1,10,0,0,1,3,4,0,0,1
Cl,Ti,2,1,0,7,1,4,0,1,6,0,0,7,1,3,7,0,0,2,0,1,0,1,0,0,0,3,0,0,0,0
Cl,V,3,1,0,13,0,1,0,0,1,0,0,13,2,0,0,13,1,0,0,6,0,1,0,0,0,1,5,0,0,0
Cl,Mn,17,3,2,23,0,6,1,0,10,2,2,26,3,6,0,1,26,6,0,2,0,3,0,0,0,3,4,0,0,0
Cl,Fe,31,4,1,48,0,18,2,3,22,1,10,55,12,16,2,0,6,55,1,3,0,3,0,0,0,5,6,1,0,0
Cl,Ni,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0
Cl,Cu,61,1,6,94,4,12,5,5,2,2,12,98,16,9,1,6,2,3,2,98,5,14,12,2,3,0,21,2,0,1
Cl,Zn,9,1,0,13,0,1,0,0,0,0,4,15,6,1,0,0,0,0,0,5,15,0,2,1,0,0,2,0,0,0
Cl,As,14,0,0,37,3,11,3,0,2,0,3,40,3,10,1,1,3,3,0,14,0,40,0,1,1,1,16,0,0,0
Cl,Se,3,0,0,16,0,1,0,1,0,0,0,16,3,0,0,0,0,0,0,12,2,0,16,0,0,0,6,1,0,0
Cl,Ag,2,0,0,3,1,0,0,0,0,0,3,8,1,0,0,0,0,0,0,2,1,1,0,8,0,0,3,0,0,0
Cl,Sb,3,0,0,8,0,0,0,1,0,0,6,11,0,1,0,0,0,0,0,3,0,1,0,0,11,0,8,0,0,0
Cl,Ba,9,3,3,17,3,2,0,3,13,2,1,18,0,3,3,1,3,5,0,0,0,1,0,0,0,18,1,0,0,2
Cl,Pb,40,3,7,84,8,2,2,4,9,2,19,101,4,4,0,5,4,6,0,21,2,16,6,3,8,1,101,2,0,0
Cl,Bi,1,0,0,5,0,1,0,0,0,0,4,9,1,0,0,0,0,1,0,2,0,0,1,0,0,0,2,9,0,0
Cl,U,2,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cl,REE,3,0,3,5,3,3,1,0,1,1,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,5
K,H,291,9,11,291,15,83,50,82,162,34,55,25,291,76,31,10,29,72,1,16,7,12,1,1,2,8,3,0,27,4
K,B,9,17,0,15,2,6,4,6,8,0,0,4,17,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
K,C,11,0,16,16,1,7,2,0,3,1,1,2,16,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,1
K,O,291,15,16,465,39,140,73,131,254,38,95,45,465,111,51,15,42,97,1,42,16,27,4,1,2,10,6,1,29,9
K,F,15,2,1,39,47,20,11,16,38,2,6,2,47,18,6,0,3,7,0,0,0,0,0,0,0,1,0,0,0,1
K,Na,83,6,7,140,20,145,28,32,97,10,32,14,145,47,25,2,18,30,0,8,3,5,1,0,0,8,0,0,3,5
K,Mg,50,4,2,73,11,28,74,22,44,7,14,6,74,14,7,4,2,14,0,0,0,1,1,0,0,2,0,0,1,0
K,Al,82,6,0,131,16,32,22,132,93,14,20,11,132,40,3,1,7,24,0,4,3,7,0,0,0,1,0,0,0,0
K,Si,162,8,3,254,38,97,44,93,258,2,9,11,258,83,43,3,31,52,0,3,9,0,0,0,0,10,0,0,3,8
K,P,34,0,1,38,2,10,7,14,2,38,0,0,38,8,2,2,6,14,0,0,0,0,0,0,0,0,0,0,3,0
K,S,55,0,1,95,6,32,14,20,9,0,103,14,103,18,1,3,2,26,1,18,3,2,0,0,2,0,2,1,9,0
K,Cl,25,4,2,45,2,14,6,11,11,0,14,58,58,12,1,2,3,12,0,16,6,3,3,1,0,0,4,1,0,0
K,K,291,17,16,465,47,145,74,132,258,38,103,58,492,112,51,16,44,105,1,44,18,27,4,1,2,10,8,1,29,9
K,Ca,76,3,7,111,18,47,14,40,83,8,18,12,112,112,13,0,4,15,0,3,3,3,0,0,0,1,0,0,7,5
K,Ti,31,1,0,51,6,25,7,3,43,2,1,1,51,13,51,0,6,10,0,0,2,2,0,0,0,8,0,0,0,3
K,V,10,0,1,15,0,2,4,1,3,2,3,2,16,0,0,16,3,0,0,2,0,0,0,0,0,0,0,0,3,0
K,Mn,29,1,0,42,3,18,2,7,31,6,2,3,44,4,6,3,44,2,0,0,2,0,0,0,0,3,0,0,1,0
K,Fe,72,0,1,97,7,30,14,24,52,14,26,12,105,15,10,0,2,105,0,5,2,6,0,0,0,2,0,1,1,0
K,Ni,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
K,Cu,16,0,1,42,0,8,0,4,3,0,18,16,44,3,0,2,0,5,0,44,1,10,3,1,0,0,3,1,0,0
K,Zn,7,1,0,16,0,3,0,3,9,0,3,6,18,3,2,0,2,2,0,1,18,1,1,0,0,0,1,0,0,0
K,As,12,0,0,27,0,5,1,7,0,0,2,3,27,3,2,0,0,6,0,10,1,27,0,0,1,0,0,0,2,0
K,Se,1,0,0,4,0,1,1,0,0,0,0,3,4,0,0,0,0,0,0,3,1,0,4,0,0,0,1,0,0,0
K,Ag,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
K,Sb,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
K,Ba,8,1,0,10,1,8,2,1,10,0,0,0,10,1,8,0,3,2,0,0,0,0,0,0,0,10,0,0,0,1
K,Pb,3,0,0,6,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,3,1,0,1,1,0,0,8,0,2,0
K,Bi,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
K,U,27,0,4,29,0,3,1,0,3,3,9,0,29,7,0,3,1,1,0,0,0,2,0,0,0,0,2,0,29,0
K,REE,4,0,1,9,1,5,0,0,8,0,0,0,9,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
Ca,H,930,90,100,930,62,190,132,273,431,135,85,53,76,930,33,55,111,173,4,50,31,112,3,0,5,19,13,1,54,75
Ca,B,90,117,8,117,11,9,22,27,47,3,6,14,3,117,3,0,6,14,0,2,0,5,0,0,0,5,1,0,0,12
Ca,C,100,8,142,142,19,31,17,13,30,7,9,7,7,142,0,4,10,4,0,7,4,2,0,0,0,10,1,2,25,24
Ca,O,930,117,142,1352,163,307,198,368,664,199,111,87,111,1352,82,67,149,260,8,57,38,140,3,0,16,38,23,3,58,110
Ca,F,62,11,19,163,177,75,30,60,96,32,17,6,18,177,18,4,10,17,0,1,0,7,0,0,1,12,4,1,2,31
Ca,Na,190,9,31,307,75,311,60,101,190,51,34,33,47,311,35,9,41,68,0,9,1,28,0,0,0,9,2,0,4,22
Ca,Mg,132,22,17,198,30,60,200,88,102,33,7,9,14,200,7,9,11,44,0,4,2,27,0,0,1,3,1,0,5,14
Ca,Al,273,27,13,368,60,101,88,377,261,44,38,23,40,377,11,9,24,91,0,6,1,10,0,0,2,8,8,0,0,42
Ca,Si,431,47,30,664,96,190,102,261,664,22,37,41,83,664,67,17,81,147,0,10,10,5,0,0,1,23,15,0,7,79
Ca,P,135,3,7,199,32,51,33,44,22,199,2,5,8,199,4,2,35,64,5,7,10,3,0,0,0,12,3,1,8,8
Ca,S,85,6,9,111,17,34,7,38,37,2,113,12,18,113,1,0,4,5,0,10,2,1,1,0,2,4,2,0,2,4
Ca,Cl,53,14,7,87,6,33,9,23,41,5,12,89,12,89,3,0,6,16,0,9,1,10,0,0,1,3,4,0,0,1
Ca,K,76,3,7,111,18,47,14,40,83,8,18,12,112,112,13,0,4,15,0,3,3,3,0,0,0,1,0,0,7,5
Ca,Ca,930,117,142,1352,177,311,200,377,664,199,113,89,112,1369,82,67,149,260,8,58,38,140,3,0,16,39,25,3,58,112
Ca,Ti,33,3,0,82,18,35,7,11,67,4,1,3,13,82,82,0,11,22,0,0,0,2,0,0,1,5,0,0,1,9
Ca,V,55,0,4,67,4,9,9,9,17,2,0,0,0,67,0,67,4,4,0,1,0,7,0,0,0,2,1,0,3,1
Ca,Mn,111,6,10,149,10,41,11,24,81,35,4,6,4,149,11,4,149,35,0,0,5,19,0,0,2,4,4,0,0,8
Ca,Fe,173,14,4,260,17,68,44,91,147,64,5,16,15,260,22,4,35,260,2,1,8,24,0,0,5,7,4,0,2,26
Ca,Ni,4,0,0,8,0,0,0,0,0,5,0,0,0,8,0,0,0,2,8,0,0,3,0,0,0,0,0,0,0,0
Ca,Cu,50,2,7,57,1,9,4,6,10,7,10,9,3,58,0,1,0,1,0,58,1,22,1,0,1,0,1,1,3,2
Ca,Zn,31,0,4,38,0,1,2,1,10,10,2,1,3,38,0,0,5,8,0,1,38,10,0,0,0,0,1,0,1,0
Ca,As,112,5,2,140,7,28,27,10,5,3,1,10,3,140,2,7,19,24,3,22,10,140,0,0,4,1,3,0,3,5
Ca,Se,3,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,0
Ca,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca,Sb,5,0,0,16,1,0,1,2,1,0,2,1,0,16,1,0,2,5,0,1,0,4,0,0,16,0,0,0,0,0
Ca,Ba,19,5,10,38,12,9,3,8,23,12,4,3,1,39,5,2,4,7,0,0,0,1,0,0,0,39,1,0,1,2
Ca,Pb,13,1,1,23,4,2,1,8,15,3,2,4,0,25,0,1,4,4,0,1,1,3,1,0,0,1,25,0,0,0
Ca,Bi,1,0,2,3,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
Ca,U,54,0,25,58,2,4,5,0,7,8,2,0,7,58,1,3,0,2,0,3,1,3,1,0,0,1,0,0,58,2
Ca,REE,75,12,24,110,31,22,14,42,79,8,4,1,5,112,9,1,8,26,0,2,0,5,0,0,0,2,0,0,2,112
Ti,H,148,4,2,148,20,83,12,10,118,10,2,2,31,33,148,4,23,36,0,2,8,5,0,0,2,36,1,0,2,17
